SIGHTINGDATE,LAT,LON,Presence,SOURCE,SOURCE_DETAIL,PACKAGE_ID,Season,SST_Celsius,Frontal_Value,Chlorophyll_mg_m3,Salinity_PSU,SST_is_observed,Frontal_is_observed,Chlorophyll_is_observed,Salinity_is_observed,Any_env_missing
2004-11-08,29.82,-80.88,0,Visual,RWSAS non-sighting days,,Fall,25.13159944,0.087490894,1.202750776,,1,1,1,0,1
2004-11-08,41.84,-70.28,0,Visual,RWSAS non-sighting days,,Fall,11.68966645,0,3.609683837,,1,1,1,0,1
2004-11-08,42.03,-70.57,0,Visual,RWSAS non-sighting days,,Fall,11.15568934,0.3505511886,3.248778392,,1,1,1,0,1
2004-11-09,30.18,-81.16,0,Visual,RWSAS non-sighting days,,Fall,24.88649973,0,5.345687843,,1,1,1,0,1
2004-11-09,41.18,-69.02,0,Visual,RWSAS non-sighting days,,Fall,10.60142826,0.3653232986,1.056766297,,1,1,1,0,1
2004-11-09,42,-70.45,0,Visual,RWSAS non-sighting days,,Fall,11.3949998,0.4891826833,3.512567097,,1,1,1,0,1
2004-11-09,42.65,-70.31,0,Visual,RWSAS non-sighting days,,Fall,9.685356657,0.3156989003,1.220421151,,1,1,1,0,1
2004-11-11,42.39,-70.44,0,Visual,RWSAS non-sighting days,,Fall,9.550285371,0.4109526071,1.182242286,,1,1,1,0,1
2004-11-12,30.44,-81.25,0,Visual,RWSAS non-sighting days,,Fall,23.235,0,3.4443009,,1,1,1,0,1
2004-11-12,30.8,-81.34,0,Visual,RWSAS non-sighting days,,Fall,21.675,0,11.11324842,,1,1,1,0,1
2004-11-12,41.26,-69,0,Visual,RWSAS non-sighting days,,Fall,10.71526295,0,0.6471205773,,1,1,1,0,1
2004-11-12,42.09,-69.68,0,Visual,RWSAS non-sighting days,,Fall,9.453714143,0,0.5553095391,,1,1,1,0,1
2004-11-12,42.28,-66.57,0,Visual,RWSAS non-sighting days,,Fall,9.725416583,0,0.7004892425,,1,1,1,0,1
2004-11-13,26.78,-80.03,0,Visual,RWSAS non-sighting days,,Fall,26.85071371,1.46592175,0.1928010333,,1,1,1,0,1
2004-11-13,29.88,-80.92,0,Visual,RWSAS non-sighting days,,Fall,23.71729133,0,1.963655024,,1,1,1,0,1
2004-11-13,42.03,-69.98,0,Visual,RWSAS non-sighting days,,Fall,10.19428543,0.1395274986,1.43416554,,1,1,1,0,1
2004-11-13,42.98,-70.23,0,Visual,RWSAS non-sighting days,,Fall,9.165416542,0.04589780417,0.631748194,,1,1,1,0,1
2004-11-14,30.31,-80.73,0,Visual,RWSAS non-sighting days,,Fall,23.698333,0.55898373,1.973519174,,1,1,1,0,1
2004-11-15,41.77,-70.2,0,Visual,RWSAS non-sighting days,,Fall,8.25749975,0,9.354200316,,1,1,1,0,1
2004-11-15,42.11,-70.3,0,Visual,RWSAS non-sighting days,,Fall,9.541416333,0.388922014,2.059516773,,1,1,1,0,1
2004-11-15,42.97,-70.18,0,Visual,RWSAS non-sighting days,,Fall,8.6490712,0,0.7051834183,,1,1,1,0,1
2004-11-17,30.54,-81.34,0,Visual,RWSAS non-sighting days,,Fall,21.34187463,0.8081110714,5.453519439,,1,1,1,0,1
2004-11-20,42.02,-70.38,0,Visual,RWSAS non-sighting days,,Fall,7.94,0.7047529277,2.09011078,,1,1,1,0,1
2004-11-20,42.03,-70.14,0,Visual,RWSAS non-sighting days,,Fall,8.36,0.3439627378,2.707125817,,1,1,1,0,1
2004-11-20,47.44,-62.74,0,Visual,RWSAS non-sighting days,,Fall,4.072571363,0.6551357682,1.095509259,,1,1,1,0,1
2004-11-21,41.92,-70.46,0,Visual,RWSAS non-sighting days,,Fall,7.94,0.08566227647,2.751760229,,1,1,1,0,1
2004-11-21,42.12,-70.14,0,Visual,RWSAS non-sighting days,,Fall,8.36,0,1.242467353,,1,1,1,0,1
2004-11-21,42.91,-65.5,0,Visual,RWSAS non-sighting days,,Fall,8.918729657,0.03029704577,0.3166405284,,1,1,1,0,1
2004-11-22,40.61,-73.54,0,Visual,RWSAS non-sighting days,,Fall,11.065,0.09275640556,10.78397767,,1,1,1,0,1
2004-11-22,41.2,-69.23,0,Visual,RWSAS non-sighting days,,Fall,9.15374975,0,1.5664632,,1,1,1,0,1
2004-11-22,42.01,-70.59,0,Visual,RWSAS non-sighting days,,Fall,7.94,0.3465385333,3.4040451,,1,1,1,0,1
2004-11-22,42.02,-70.45,0,Visual,RWSAS non-sighting days,,Fall,7.94,0.2311060277,2.081202591,,1,1,1,0,1
2004-11-22,42.98,-70.26,0,Visual,RWSAS non-sighting days,,Fall,5.4849997,0,1.121432169,,1,1,1,0,1
2004-11-22,44.64,-66.43,0,Visual,RWSAS non-sighting days,,Fall,8.21183295,0,0.9726843007,,1,1,1,0,1
2004-11-25,41.1,-70.59,0,Visual,RWSAS non-sighting days,,Fall,10.38499967,0,12.951711,,1,1,1,0,1
2004-11-25,41.77,-70.28,0,Visual,RWSAS non-sighting days,,Fall,8.779705735,0.9680565617,4.778302915,,1,1,1,0,1
2004-11-25,41.92,-70.31,0,Visual,RWSAS non-sighting days,,Fall,9.517499733,0.1841073,2.252737717,,1,1,1,0,1
2004-11-25,43.48,-68.4,0,Visual,RWSAS non-sighting days,,Fall,8.22559987,0.3967613452,0.3632012969,,1,1,1,0,1
2004-11-26,38.74,-72.87,0,Visual,RWSAS non-sighting days,,Fall,12.51516625,0.0855023827,0.92247541,,1,1,1,0,1
2004-11-28,30.99,-81.13,0,Visual,RWSAS non-sighting days,,Fall,20.00888878,0.1401569167,13.71584505,,1,1,1,0,1
2004-11-28,41.64,-69.44,0,Visual,RWSAS non-sighting days,,Fall,8.974666517,0,0.7613407217,,1,1,1,0,1
2004-11-28,43.31,-68.41,0,Visual,RWSAS non-sighting days,,Fall,8.124583283,0,0.5236958325,,1,1,1,0,1
2004-11-29,28.07,-80.55,0,Visual,RWSAS non-sighting days,,Fall,24.06249975,6.25981072,0.6299625041,,1,1,1,0,1
2004-11-29,29.51,-81.09,0,Visual,RWSAS non-sighting days,,Fall,21.98178543,0.2700146,3.90347848,,1,1,1,0,1
2004-11-29,30.67,-81.42,0,Visual,RWSAS non-sighting days,,Fall,19.32785686,0,7.895061336,,1,1,1,0,1
2004-11-29,30.95,-81.16,0,Visual,RWSAS non-sighting days,,Fall,19.3674999,0,11.26809633,,1,1,1,0,1
2004-11-29,42.8,-70.5,0,Visual,RWSAS non-sighting days,,Fall,9.106166333,0,0.778174873,,1,1,1,0,1
2004-11-30,30.89,-81.21,0,Visual,RWSAS non-sighting days,,Fall,19.599318,0.2131193988,11.4359802,,1,1,1,0,1
2004-11-30,41.83,-70.49,0,Visual,RWSAS non-sighting days,,Fall,9.1,0.4500311651,3.56869825,,1,1,1,0,1
2004-11-30,41.99,-69.77,0,Visual,RWSAS non-sighting days,,Fall,9.751928429,0.4958678254,0.7763766406,,1,1,1,0,1
2004-12-01,30.33,-81.31,0,Visual,RWSAS non-sighting days,,Winter,20.53633307,0.136498862,11.9606608,,1,1,1,0,1
2004-12-01,42.28,-70.3,0,Visual,RWSAS non-sighting days,,Winter,9.982651288,0.3975715353,1.682228171,,1,1,1,0,1
2004-12-01,48.02,-63.84,0,Visual,RWSAS non-sighting days,,Winter,3.714357063,0,,,1,1,0,0,1
2004-12-02,41.38,-68.9,0,Visual,RWSAS non-sighting days,,Winter,8.806499971,0,0.7342523109,,1,1,1,0,1
2004-12-03,31.48,-80.97,0,Visual,RWSAS non-sighting days,,Winter,18.40089984,0,3.906141136,,1,1,1,0,1
2004-12-03,41.52,-69.35,0,Visual,RWSAS non-sighting days,,Winter,8.546714214,0,0.7578909631,,1,1,1,0,1
2004-12-03,41.57,-69.52,0,Visual,RWSAS non-sighting days,,Winter,8.555285629,0.09929156,0.803880188,,1,1,1,0,1
2004-12-03,44.12,-67.78,0,Visual,RWSAS non-sighting days,,Winter,7.62624985,1.132577825,0.6651776959,,1,1,1,0,1
2004-12-05,30.47,-80.74,0,Visual,RWSAS non-sighting days,,Winter,23.08684147,0,1.66719173,,1,1,1,0,1
2004-12-05,41.46,-68.75,0,Visual,RWSAS non-sighting days,,Winter,8.6491428,0.6183470114,0.6265894603,,1,1,1,0,1
2004-12-05,42.06,-70.44,0,Visual,RWSAS non-sighting days,,Winter,8.279999667,0.470315848,2.55112363,,1,1,1,0,1
2004-12-05,42.9,-70.32,0,Visual,RWSAS non-sighting days,,Winter,7.72983313,0.3539002905,0.5785033733,,1,1,1,0,1
2004-12-05,44.64,-66.48,0,Visual,RWSAS non-sighting days,,Winter,7.638466543,0,1.427667285,,1,1,1,0,1
2004-12-10,29.88,-81.15,0,Visual,RWSAS non-sighting days,,Winter,17.47807662,0,3.006275044,,1,1,1,0,1
2004-12-10,41.15,-70.5,0,Visual,RWSAS non-sighting days,,Winter,9.007666433,0.5189703208,2.397013094,,1,1,1,0,1
2004-12-10,42.97,-70.05,0,Visual,RWSAS non-sighting days,,Winter,8.028624623,0.5461588806,0.493988608,,1,1,1,0,1
2004-12-11,27.89,-80.46,0,Visual,RWSAS non-sighting days,,Winter,23.60716181,1.754945554,0.5794044733,,1,1,1,0,1
2004-12-11,29.82,-80.88,0,Visual,RWSAS non-sighting days,,Winter,21.91125,0,3.016334708,,1,1,1,0,1
2004-12-11,30.37,-81.05,0,Visual,RWSAS non-sighting days,,Winter,21.005,0,3.4492551,,1,1,1,0,1
2004-12-11,41.29,-69.04,0,Visual,RWSAS non-sighting days,,Winter,4.805,0,0.653734734,,1,1,1,0,1
2004-12-11,42,-70.54,0,Visual,RWSAS non-sighting days,,Winter,7.67099988,0.0579258115,2.472591625,,1,1,1,0,1
2004-12-11,42.26,-70.37,0,Visual,RWSAS non-sighting days,,Winter,8.363142714,0.09342186457,1.355572767,,1,1,1,0,1
2004-12-13,30.96,-81.35,0,Visual,RWSAS non-sighting days,,Winter,18.27875,0.26735762,8.2771632,,1,1,1,0,1
2004-12-13,41.8,-70.21,0,Visual,RWSAS non-sighting days,,Winter,7.108333289,0.05975172065,1.503285137,,1,1,1,0,1
2004-12-13,41.83,-70.43,0,Visual,RWSAS non-sighting days,,Winter,7.183055511,0.3728205767,2.394920863,,1,1,1,0,1
2004-12-13,42.01,-70.19,0,Visual,RWSAS non-sighting days,,Winter,7.50299984,0.9148227788,1.8179364,,1,1,1,0,1
2004-12-13,42.2,-70.2,0,Visual,RWSAS non-sighting days,,Winter,7.315,0.44454175,0.87162511,,1,1,1,0,1
2004-12-13,42.29,-70.4,0,Visual,RWSAS non-sighting days,,Winter,4.813571429,1.290971918,1.35101954,,1,1,1,0,1
2004-12-14,30.66,-81.15,0,Visual,RWSAS non-sighting days,,Winter,21.16366633,0,4.43996583,,1,1,1,0,1
2004-12-14,31.08,-81.19,0,Visual,RWSAS non-sighting days,,Winter,18.86674993,0.2079631017,8.43221988,,1,1,1,0,1
2004-12-14,36.82,-75.25,0,Visual,RWSAS non-sighting days,,Winter,12.80351824,0.1479904208,1.145537189,,1,1,1,0,1
2004-12-14,40.18,-74.02,0,Visual,RWSAS non-sighting days,,Winter,9.875,0,2.07509256,,1,1,1,0,1
2004-12-14,41.58,-69.7,0,Visual,RWSAS non-sighting days,,Winter,7.705982013,0.4341542472,1.206037369,,1,1,1,0,1
2004-12-15,31.59,-81.08,0,Visual,RWSAS non-sighting days,,Winter,15.67361067,0.85993116,6.14798926,,1,1,1,0,1
2004-12-15,32.03,-80.6,0,Visual,RWSAS non-sighting days,,Winter,16.38322193,0.6663813133,3.806563197,,1,1,1,0,1
2004-12-15,41.98,-70.58,0,Visual,RWSAS non-sighting days,,Winter,7.47499983,0.3116433979,3.995795192,,1,1,1,0,1
2004-12-18,29.92,-81.1,0,Visual,RWSAS non-sighting days,,Winter,18.5023333,0.2295274727,17.58355823,,1,1,1,0,1
2004-12-18,41.64,-69.73,0,Visual,RWSAS non-sighting days,,Winter,7.941964225,0.2930113409,1.238844686,,1,1,1,0,1
2004-12-18,41.95,-70.3,0,Visual,RWSAS non-sighting days,,Winter,7.684444356,0,2.362760382,,1,1,1,0,1
2004-12-18,41.96,-70.38,0,Visual,RWSAS non-sighting days,,Winter,7.730071266,0.087183374,1.993202033,,1,1,1,0,1
2004-12-18,42.17,-66.04,0,Visual,RWSAS non-sighting days,,Winter,6.251874931,0,0.6396286185,,1,1,1,0,1
2004-12-19,30.25,-81.06,0,Visual,RWSAS non-sighting days,,Winter,18.97899967,0,3.658833217,,1,1,1,0,1
2004-12-19,41.6,-69.87,0,Visual,RWSAS non-sighting days,,Winter,7.646153788,0.3054742324,1.21709373,,1,1,1,0,1
2004-12-19,41.7,-69.7,0,Visual,RWSAS non-sighting days,,Winter,8.325,0.2193464,1.2411725,,1,1,1,0,1
2004-12-20,30.72,-80.9,0,Visual,RWSAS non-sighting days,,Winter,18.24933293,0,3.20055717,,1,1,1,0,1
2004-12-20,30.87,-81.27,0,Visual,RWSAS non-sighting days,,Winter,15.07744402,0.5329029477,24.27939227,,1,1,1,0,1
2004-12-20,31,-81.32,0,Visual,RWSAS non-sighting days,,Winter,14.2869999,0.821889135,9.50409938,,1,1,1,0,1
2004-12-23,30.28,-81.32,0,Visual,RWSAS non-sighting days,,Winter,17.23442288,0.068364066,18.00769116,,1,1,1,0,1
2004-12-23,31.74,-80.58,0,Visual,RWSAS non-sighting days,,Winter,15.25586939,0.4199768565,1.322385192,,1,1,1,0,1
2004-12-23,41.32,-69.29,0,Visual,RWSAS non-sighting days,,Winter,7.451285594,0.1756802483,0.8417840263,,1,1,1,0,1
2004-12-23,41.78,-70.5,0,Visual,RWSAS non-sighting days,,Winter,5.66,0,3.486031486,,1,1,1,0,1
2004-12-23,42.02,-70.39,0,Visual,RWSAS non-sighting days,,Winter,6.361571314,0,1.792906589,,1,1,1,0,1
2004-12-25,30.44,-81.1,0,Visual,RWSAS non-sighting days,,Winter,16.494999,0,1.656587389,,1,1,1,0,1
2004-12-25,41.91,-69.93,0,Visual,RWSAS non-sighting days,,Winter,4.62374995,0,1.808230675,,1,1,1,0,1
2004-12-25,41.94,-70.22,0,Visual,RWSAS non-sighting days,,Winter,3.46374995,0,2.476705783,,1,1,1,0,1
2004-12-26,29.74,-80.99,0,Visual,RWSAS non-sighting days,,Winter,17.74142829,1.0887295,4.110112133,,1,1,1,0,1
2004-12-26,40.45,-72.81,0,Visual,RWSAS non-sighting days,,Winter,8.271285629,0,0.8777311734,,1,1,1,0,1
2004-12-26,42.2,-67.55,0,Visual,RWSAS non-sighting days,,Winter,6.667793974,0,0.57444541,,1,1,1,0,1
2004-12-26,42.68,-70.15,0,Visual,RWSAS non-sighting days,,Winter,6.504130379,0.2446495522,0.3281218038,,1,1,1,0,1
2004-12-27,41.4,-69.31,0,Visual,RWSAS non-sighting days,,Winter,6.889999853,0,0.49783103,,1,1,1,0,1
2004-12-27,41.72,-69.59,0,Visual,RWSAS non-sighting days,,Winter,6.769999927,0.9301145733,,,1,1,0,0,1
2004-12-27,41.86,-70.24,0,Visual,RWSAS non-sighting days,,Winter,3.0774999,,,,1,0,0,0,1
2004-12-27,42.93,-65.65,0,Visual,RWSAS non-sighting days,,Winter,6.207833263,0,0.711508697,,1,1,1,0,1
2004-12-28,41.77,-68.52,0,Visual,RWSAS non-sighting days,,Winter,7.200833033,0,0.275254894,,1,1,1,0,1
2004-12-28,42.88,-70.36,0,Visual,RWSAS non-sighting days,,Winter,6.373823441,0.19883242,1.025684433,,1,1,1,0,1
2005-01-14,31.18,-81.01,0,Visual,RWSAS non-sighting days,,Winter,16.67624983,0.3389404157,3.736980683,,1,1,1,0,1
2005-01-14,41.23,-69.2,0,Visual,RWSAS non-sighting days,,Winter,6.579090855,,,,1,0,0,0,1
2005-01-14,42.46,-69.44,0,Visual,RWSAS non-sighting days,,Winter,7.393,,,,1,0,0,0,1
2005-01-16,30.9,-81.21,0,Visual,RWSAS non-sighting days,,Winter,14.42,0,5.448037584,,1,1,1,0,1
2005-01-16,42.8,-70.58,0,Visual,RWSAS non-sighting days,,Winter,4.922166587,0.4192688286,1.04396582,,1,1,1,0,1
2005-01-17,41.71,-69.84,0,Visual,RWSAS non-sighting days,,Winter,3.439999978,0,2.098616215,,1,1,1,0,1
2005-01-18,29.98,-81.08,0,Visual,RWSAS non-sighting days,,Winter,15.4499996,0,8.811111247,,1,1,1,0,1
2005-01-18,30.23,-81.29,0,Visual,RWSAS non-sighting days,,Winter,14.88285679,0,6.012265854,,1,1,1,0,1
2005-01-18,30.4,-81.02,0,Visual,RWSAS non-sighting days,,Winter,15.93470884,0.8829024614,8.344038764,,1,1,1,0,1
2005-01-18,30.93,-81.27,0,Visual,RWSAS non-sighting days,,Winter,14.98459968,0.6575416365,8.919150608,,1,1,1,0,1
2005-01-18,31.33,-81.07,0,Visual,RWSAS non-sighting days,,Winter,14.62049978,0.33913092,6.80084106,,1,1,1,0,1
2005-01-18,41.86,-70.19,0,Visual,RWSAS non-sighting days,,Winter,3.218148133,0,3.436865,,1,1,1,0,1
2005-01-18,42.47,-70.17,0,Visual,RWSAS non-sighting days,,Winter,3.755769154,0.1223835663,1.054521356,,1,1,1,0,1
2005-01-23,35.8,-75.52,0,Visual,RWSAS non-sighting days,,Winter,6.936153777,0.418045075,7.352960017,,1,1,1,0,1
2005-01-23,42.82,-69.12,0,Visual,RWSAS non-sighting days,,Winter,2.945,0.632684475,0.871149177,,1,1,1,0,1
2005-01-23,44.93,-67,0,Visual,RWSAS non-sighting days,,Winter,1.88875,0.71399026,2.540063202,,1,1,1,0,1
2005-01-28,28.07,-80.5,0,Visual,RWSAS non-sighting days,,Winter,16.7399994,0.3780085429,2.883249436,,1,1,1,0,1
2005-01-28,30.29,-81.22,0,Visual,RWSAS non-sighting days,,Winter,13.75624965,0.1508256739,4.698356208,,1,1,1,0,1
2005-01-28,41.86,-70.35,0,Visual,RWSAS non-sighting days,,Winter,3.90883328,0,2.806065821,,1,1,1,0,1
2005-01-28,42.12,-70.18,0,Visual,RWSAS non-sighting days,,Winter,4.680166667,0.3209154435,2.419637747,,1,1,1,0,1
2005-01-28,42.97,-70.24,0,Visual,RWSAS non-sighting days,,Winter,4.940781197,0.3024513767,0.9456226586,,1,1,1,0,1
2005-01-29,41.09,-70.6,0,Visual,RWSAS non-sighting days,,Winter,2.664499954,0.4264198086,1.702858663,,1,1,1,0,1
2005-01-29,41.82,-70.52,0,Visual,RWSAS non-sighting days,,Winter,0.7134090909,0.6017084579,2.6053069,,1,1,1,0,1
2005-02-03,30.14,-81.31,0,Visual,RWSAS non-sighting days,,Winter,12.429999,0.321957126,2.891731,,1,1,1,0,1
2005-02-03,41.19,-70.15,0,Visual,RWSAS non-sighting days,,Winter,1.341578922,1.555308655,2.527295632,,1,1,1,0,1
2005-02-04,41.22,-70.05,0,Visual,RWSAS non-sighting days,,Winter,1.583437488,1.428725829,2.838132942,,1,1,1,0,1
2005-02-04,41.97,-70.56,0,Visual,RWSAS non-sighting days,,Winter,0.7710743663,0.6825195411,1.948271311,,1,1,1,0,1
2005-02-05,32.03,-80.61,0,Visual,RWSAS non-sighting days,,Winter,10.42,0.5162334552,2.904069377,,1,1,1,0,1
2005-02-05,37.99,-75.22,0,Visual,RWSAS non-sighting days,,Winter,3.05749995,0,4.73992545,,1,1,1,0,1
2005-02-25,29.21,-80.98,0,Visual,RWSAS non-sighting days,,Winter,17.24468988,0.1134904035,3.011734222,,1,1,1,0,1
2005-02-25,41.92,-70.23,0,Visual,RWSAS non-sighting days,,Winter,1.529999982,0.2816623158,1.573248,,1,1,1,0,1
2005-02-25,42.91,-70.23,0,Visual,RWSAS non-sighting days,,Winter,3.46,0,1.340568706,,1,1,1,0,1
2005-02-27,30.76,-81.28,0,Visual,RWSAS non-sighting days,,Winter,14.21349955,0.08343251667,1.7841924,,1,1,1,0,1
2005-02-27,30.96,-81.03,0,Visual,RWSAS non-sighting days,,Winter,13.28349973,0.3708901567,1.166371811,,1,1,1,0,1
2005-02-27,40.78,-69.45,0,Visual,RWSAS non-sighting days,,Winter,4.571857057,0.9642609963,1.466966446,,1,1,1,0,1
2005-02-27,41.21,-70.09,0,Visual,RWSAS non-sighting days,,Winter,2.42779998,0.515276625,8.49267741,,1,1,1,0,1
2005-02-27,42.38,-66.07,0,Visual,RWSAS non-sighting days,,Winter,2.086964239,0,0.799095453,,1,1,1,0,1
2005-02-27,42.81,-65.68,0,Visual,RWSAS non-sighting days,,Winter,1.007272711,0,1.012434204,,1,1,1,0,1
2005-03-01,25.71,-80.1,0,Visual,RWSAS non-sighting days,,Spring,23.12431782,3.496767625,1.096988014,,1,1,1,0,1
2005-03-01,30.79,-81.23,0,Visual,RWSAS non-sighting days,,Spring,13.48479976,0.09509148,3.217074924,,1,1,1,0,1
2005-03-01,30.87,-81.31,0,Visual,RWSAS non-sighting days,,Spring,13.35916624,0.92405464,3.220923785,,1,1,1,0,1
2005-03-01,31.06,-81.21,0,Visual,RWSAS non-sighting days,,Spring,12.8019994,1.722252584,3.851788168,,1,1,1,0,1
2005-03-01,41.15,-70.45,0,Visual,RWSAS non-sighting days,,Spring,2.516285657,0.2901146057,3.707924729,,1,1,1,0,1
2005-03-01,41.75,-69.68,0,Visual,RWSAS non-sighting days,,Spring,3.881333293,0.1841300767,0.8850608363,,1,1,1,0,1
2005-03-01,42.98,-70.23,0,Visual,RWSAS non-sighting days,,Spring,3.86883327,0.04386677433,0.956484943,,1,1,1,0,1
2005-03-08,42.11,-70.32,0,Visual,RWSAS non-sighting days,,Spring,2.604259215,0.414919936,1.901034471,,1,1,1,0,1
2005-03-08,42.15,-70.31,0,Visual,RWSAS non-sighting days,,Spring,2.645,0.3522080536,1.807710883,,1,1,1,0,1
2005-03-08,47.43,-63.42,0,Visual,RWSAS non-sighting days,,Spring,-1.4499999,,,,1,0,0,0,1
2005-03-12,41.86,-70.46,0,Visual,RWSAS non-sighting days,,Spring,1.324666643,0,2.392111267,,1,1,1,0,1
2005-03-14,42.06,-70.4,0,Visual,RWSAS non-sighting days,,Spring,2.478416667,0,1.027201464,,1,1,1,0,1
2005-03-15,31.22,-80.73,0,Visual,RWSAS non-sighting days,,Spring,14.9734375,0,1.089416012,,1,1,1,0,1
2005-03-15,40.61,-73.4,0,Visual,RWSAS non-sighting days,,Spring,2.8741666,0,2.847734706,,1,1,1,0,1
2005-03-15,42.13,-68.35,0,Visual,RWSAS non-sighting days,,Spring,3.638947342,0,0.4774544095,,1,1,1,0,1
2005-03-16,41.91,-70.37,0,Visual,RWSAS non-sighting days,,Spring,1.94011902,0.2119461834,3.342169189,,1,1,1,0,1
2005-03-16,42.01,-69.85,0,Visual,RWSAS non-sighting days,,Spring,3.948285657,0.05508684571,1.0265807,,1,1,1,0,1
2005-03-16,42.83,-69.13,0,Visual,RWSAS non-sighting days,,Spring,4.283166637,0,0.35460499,,1,1,1,0,1
2005-03-17,30.22,-81.17,0,Visual,RWSAS non-sighting days,,Spring,15.5058997,0.1589251308,5.56816376,,1,1,1,0,1
2005-03-17,31.23,-80.86,0,Visual,RWSAS non-sighting days,,Spring,14.15799962,0.103569146,2.505700977,,1,1,1,0,1
2005-03-17,41.97,-70.4,0,Visual,RWSAS non-sighting days,,Spring,1.967972197,0.5188825483,2.662063137,,1,1,1,0,1
2005-03-17,42.1,-70.2,0,Visual,RWSAS non-sighting days,,Spring,1.877291633,0.6041492182,2.449866278,,1,1,1,0,1
2005-03-17,42.24,-70.51,0,Visual,RWSAS non-sighting days,,Spring,2.50124995,0.1473699467,1.87261327,,1,1,1,0,1
2005-03-17,44.61,-66.5,0,Visual,RWSAS non-sighting days,,Spring,3.322499934,0,1.140371191,,1,1,1,0,1
2005-03-25,30.04,-81.31,0,Visual,RWSAS non-sighting days,,Spring,16.345,0,5.575130586,,1,1,1,0,1
2005-03-28,30.19,-81.23,0,Visual,RWSAS non-sighting days,,Spring,16.19233307,0.1076128153,5.444406863,,1,1,1,0,1
2005-03-28,30.55,-81.4,0,Visual,RWSAS non-sighting days,,Spring,16.29264671,0.2455088785,13.226466,,1,1,1,0,1
2005-03-28,41.9,-70.27,0,Visual,RWSAS non-sighting days,,Spring,2.957928506,0.13340619,1.54365592,,1,1,1,0,1
2005-03-28,41.96,-69.44,0,Visual,RWSAS non-sighting days,,Spring,3.859071349,0,1.097441992,,1,1,1,0,1
2005-03-30,31.54,-80.97,0,Visual,RWSAS non-sighting days,,Spring,14.79539992,0.5799283956,3.444824365,,1,1,1,0,1
2005-03-30,41.47,-68.7,0,Visual,RWSAS non-sighting days,,Spring,5.801923015,0.1110876527,0.6304836723,,1,1,1,0,1
2005-03-30,44.91,-66.6,0,Visual,RWSAS non-sighting days,,Spring,1.85595234,0,1.924248886,,1,1,1,0,1
2005-03-30,47.06,-60.42,0,Visual,RWSAS non-sighting days,,Spring,-0.655961535,0,0.464376588,,1,1,1,0,1
2005-04-02,30.58,-81.32,0,Visual,RWSAS non-sighting days,,Spring,17.43533323,0.388901818,8.067233953,,1,1,1,0,1
2005-04-02,41.9,-70.24,0,Visual,RWSAS non-sighting days,,Spring,3.170156209,0.2434704648,2.180543254,,1,1,1,0,1
2005-04-02,48.4,-63.89,0,Visual,RWSAS non-sighting days,,Spring,-0.8466249715,0,4.713313233,,1,1,1,0,1
2005-04-03,42.03,-67.78,0,Visual,RWSAS non-sighting days,,Spring,4.381833283,0,0.9576077823,,1,1,1,0,1
2005-04-03,42.84,-69.79,0,Visual,RWSAS non-sighting days,,Spring,2.905909,0.17958886,0.9962421023,,1,1,1,0,1
2005-04-04,30.48,-81.22,0,Visual,RWSAS non-sighting days,,Spring,18.52280493,0.0434079,6.488401863,,1,1,1,0,1
2005-04-04,41.97,-70.54,0,Visual,RWSAS non-sighting days,,Spring,3.210454509,0,1.885520181,,1,1,1,0,1
2005-04-07,31.88,-80.74,0,Visual,RWSAS non-sighting days,,Spring,18.65518519,0,4.265446988,,1,1,1,0,1
2005-04-07,41.46,-69.48,0,Visual,RWSAS non-sighting days,,Spring,4.61249992,0,1.810252174,,1,1,1,0,1
2005-04-08,31.11,-81.18,0,Visual,RWSAS non-sighting days,,Spring,19.601818,0.5160095,6.282144504,,1,1,1,0,1
2005-04-08,41.64,-69.69,0,Visual,RWSAS non-sighting days,,Spring,4.453749863,0,2.236723328,,1,1,1,0,1
2005-04-11,29.74,-81.19,0,Visual,RWSAS non-sighting days,,Spring,20.5931385,0.5092796067,3.893587658,,1,1,1,0,1
2005-04-11,30.15,-85.77,0,Visual,RWSAS non-sighting days,,Spring,19.785,1.634873621,1.8061492,,1,1,1,0,1
2005-04-11,30.64,-81.13,0,Visual,RWSAS non-sighting days,,Spring,18.71233287,0,3.675696857,,1,1,1,0,1
2005-04-11,30.73,-81.15,0,Visual,RWSAS non-sighting days,,Spring,18.81929972,0.2021670936,5.325187156,,1,1,1,0,1
2005-04-11,40.72,-70.11,0,Visual,RWSAS non-sighting days,,Spring,5.611499926,0,4.351706343,,1,1,1,0,1
2005-04-11,41.22,-69.08,0,Visual,RWSAS non-sighting days,,Spring,5.58649987,0.4574273936,0.8413931853,,1,1,1,0,1
2005-04-11,41.25,-69.22,0,Visual,RWSAS non-sighting days,,Spring,5.42258322,0.6521752435,0.8713322753,,1,1,1,0,1
2005-04-11,42.11,-70.17,0,Visual,RWSAS non-sighting days,,Spring,4.877413707,0.4030779857,0.9579977812,,1,1,1,0,1
2005-04-12,27.98,-80.49,0,Visual,RWSAS non-sighting days,,Spring,22.8404165,1.704449033,1.834761485,,1,1,1,0,1
2005-04-12,31.44,-81.04,0,Visual,RWSAS non-sighting days,,Spring,18.3466665,0.99042277,8.520828643,,1,1,1,0,1
2005-04-12,32.59,-79.97,0,Visual,RWSAS non-sighting days,,Spring,17.71906219,1.565465609,4.780015675,,1,1,1,0,1
